Ticker,Date,Close,Shares Outstanding,Report Date,total debt,long term debt,fiscal year,beta,coe,weird tax rate,cod,market cap,Wacc
MPC,2018-12-31,59.01,690853526.0,2018-12-31,47887000000,26980000000.0,2018,2.23,0.14765,0.21059544658493867,0.016546661933301315,40767266569.26,0.07495701522452634
MRAM,2018-12-31,5.61,17095456.0,2018-12-31,20124000,6509000.0,2018,2.61,0.16854999999999998,0.0,0.03493838203140529,95905508.16000001,0.14410405305960056
MRO,2018-12-31,14.34,937000000.0,2018-12-31,9193000000,5499000000.0,2018,3.4,0.212,0.23195515066573236,0.01942129881431524,13436580000.0,0.1321103423041877
MRVL,2019-01-31,18.53,657400000.0,2019-01-31,2710342000,1732699000.0,2018,1.06,0.08330000000000001,-37.53970303421562,0.014117937883853774,12181622000.0,0.0701692550559483
MSCI,2018-12-31,147.43,84174138.0,2018-12-31,3554446000,2575502000.0,2018,0.94,0.07669999999999999,0.1937002298792182,0.025213929259299484,12409793165.34,0.06405768227914156
MSI,2018-12-31,115.04,163500000.0,2018-12-31,10685000000,5289000000.0,2018,0.66,0.0613,0.12068965517241381,0.016413664014974263,18809040000.0,0.04379001154131479
MSM,2018-08-31,85.48,56546480.0,2018-08-31,901473000,311236000.0,2018,0.97,0.07835,0.18948322086516378,0.012107561735071378,4833593110.400001,0.06753794609227701
MTBC,2018-12-31,3.8,11829758.0,2018-12-31,8753007,,2018,1.12,0.08660000000000001,0.06855150455275028,0.022597971188644084,44953080.4,0.07539552994210486
MTCH,2018-12-31,42.77,278379965.0,2018-12-31,1927197000,1515911000.0,2018,1.21,0.09154999999999999,0.030089696949811562,0.030095226383187602,11906311103.050001,0.0821080468325889
MTD,2018-12-31,565.58,24921963.0,2018-12-31,2028784000,985021000.0,2018,1.08,0.0844,0.21361554203522848,0.01343843898611188,14095363833.54,0.0751163432111044
MTEM,2018-12-31,4.04,36736012.0,2018-12-31,39252000,3254000.0,2018,1.71,0.11904999999999999,0.0,0.019925099357994497,148413488.48,0.09744191620769334
MTN,2018-07-31,276.87,40323276.0,2018-07-31,2253322000,1234277000.0,2018,1.19,0.09045,-0.17976900368135684,0.022166623323253403,11164305426.12,0.07820091727617552
MTRN,2018-12-31,44.99,20244285.0,2018-12-31,246435000,17287000.0,2018,1.48,0.1064,-0.27560886060457723,0.00792131799460304,910790382.1500001,0.08507439370008464
MTZ,2018-12-31,40.56,78678759.0,2018-12-31,3047929000,1324223000.0,2018,1.45,0.10475000000000001,0.29036717464680006,0.021401774778874443,3191210465.04,0.061837351044126174
MYL,2018-12-31,27.4,515631491.0,2018-12-31,20567800000,13161200000.0,2018,1.54,0.10969999999999999,-0.18130026809651478,0.020829500481334903,14128302853.4,0.05442467878875727
Mac,2018-12-31,43.28,141221712.0,2018-12-31,5838376000,908544000.0,2018,1.82,0.12510000000000002,-0.05513401052502753,0.02475688102307902,6112075695.360001,0.07353757632698942
Mark,2018-12-31,1.21,39053312.0,2018-12-31,106932000,,2018,3.31,0.20705,0.030011248593925788,0.047954681479818954,47254507.519999996,0.08972950425134579
NAV,2018-10-31,33.49,98900635.0,2018-10-31,11156000000,4521000000.0,2018,2.54,0.16469999999999999,0.12380952380952381,0.023156149157404087,3312182266.15,0.05181004119561549
NBIX,2018-12-31,71.41,90797087.0,2018-12-31,512386000,388496000.0,2018,1.34,0.09870000000000001,0.03342337805045559,0.047071348553629495,6483819982.67,0.09419488318696254
NBL,2018-12-31,18.76,477643425.0,2018-12-31,10526000000,6574000000.0,2018,2.6,0.168,0.9,0.021164734942048263,8960590653.0,0.08628371476798836
NC,2018-12-31,33.9,6921400.0,2018-12-31,126287000,6367000.0,2018,0.6,0.058,0.17498754832436025,0.012498673656037438,234635460.0,0.04116066503591935
NCLH,2018-12-31,42.39,217650644.0,2018-12-31,9242969000,5810873000.0,2018,2.75,0.17625,0.014925049777676946,0.02311153050497086,9226210799.16,0.0971823767633462
NDAQ,2018-12-31,81.57,165165104.0,2018-12-31,10251000000,2956000000.0,2018,0.75,0.06625,0.5695488721804511,0.010789191298409911,13472517533.279999,0.041306196907989284
NDLS,2019-01-31,7.2,43929438.0,2019-01-31,119351000,44183000.0,2018,1.0,0.08,0.02854183450339509,0.02849536241841292,316291953.6,0.06425010793058769
NDSN,2018-10-31,122.67,58037000.0,2018-10-31,1970271000,1294207000.0,2018,1.23,0.09265000000000001,0.1586198132074672,0.019323067740427587,7119398790.0,0.07587612542891946
NE,2018-12-31,2.62,246800000.0,2018-12-31,4610349000,3877402000.0,2018,2.45,0.15975,0.08619711342606062,0.050996722807752734,646616000.0,0.05498152091558533
NEE,2018-12-31,173.82,478000000.0,2018-12-31,65821000000,26782000000.0,2018,0.22,0.0371,0.21436343852013062,0.0173672536120691,83085960000.0,0.026765450157601768
NEM,2018-12-31,34.65,533000000.0,2018-12-31,9203000000,3608000000.0,2018,0.34,0.0437,0.5677506775067751,0.017769205693795503,18468450000.0,0.03383487186251534
NEO,2018-12-31,12.61,94464685.0,2018-12-31,184572000,98130000.0,2018,0.76,0.0668,0.3096234309623431,0.026665474719892508,1191199677.85,0.060664340474582475
NEOS,2018-12-31,1.65,49676303.0,2018-12-31,103512000,43217000.0,2018,1.27,0.09484999999999999,0.0,0.06848925728417961,81965899.95,0.07211176649004053
NEPH,2018-12-31,5.13,7178841.0,2018-12-31,3760000,843000.0,2018,1.29,0.09595000000000001,0.02720889409011118,0.035297872340425536,36827454.33,0.08964452447253299
NERV,2018-12-31,6.74,38937971.0,2018-12-31,48871276,,2018,1.57,0.11135,0.0,0.0017853824811122183,262441924.54000002,0.094091220171582
NI,2018-12-31,25.35,372363656.0,2018-12-31,16053100000,7105400000.0,2018,0.21,0.03655,0.7805724197745013,0.017386486099258087,9439418679.6,0.022183185971024397
NK,2018-12-31,1.16,79087734.0,2018-12-31,35944000,5945000.0,2018,3.13,0.19715,0.005200095111083547,0.009516748275094591,91741771.44,0.14376798082018152
NKE,2019-05-31,77.14,1568000000.0,2019-05-31,14677000000,3464000000.0,2019,0.81,0.06955,0.16079983336804837,0.0026374599713837976,120955520000.0,0.06224935816277689
NKTR,2018-12-31,32.87,173530000.0,2018-12-31,432597000,246950000.0,2018,1.99,0.13445000000000001,0.0020681826504083123,-0.029198792409563638,5703931100.0,0.12334577291269963
NLSN,2018-12-31,23.33,355271737.0,2018-12-31,12136000000,8280000000.0,2018,1.23,0.09265000000000001,0.2063492063492064,0.025126895187870802,8288489624.209999,0.04939321286575733
NLST,2018-12-31,0.36,139283000.0,2018-12-31,30537000,17346000.0,2018,0.91,0.07505,0.00011680878402053896,0.019118119003176476,50141880.0,0.052360146719934636
NOV,2018-12-31,25.7,383426654.0,2018-12-31,5907000000,2704000000.0,2018,1.81,0.12455,1.5365853658536586,0.00909429490435077,9854065007.8,0.08056324849197033
NOVT,2018-12-31,63.0,34886000.0,2018-12-31,351321000,202843000.0,2018,1.24,0.0932,0.16650353985188082,0.022068307900751736,2197818000.0,0.08275796455195264
NOW,2018-12-31,178.05,180175355.0,2018-12-31,2767941000,661707000.0,2018,1.35,0.09925,0.31570315703157037,0.015050562855205368,32080221957.750004,0.09231111259743685
NP,2018-12-31,58.92,16859000.0,2018-12-31,471000000,236800000.0,2018,1.42,0.1031,0.0948905109489051,0.021804670912951168,993332280.0,0.07547867350708133
NPTN,2018-12-31,6.48,46378000.0,2018-12-31,180336000,50454000.0,2018,1.54,0.10969999999999999,-0.031412498818190304,0.009181971431106379,300529440.0,0.07128021753445205
NRG,2018-12-31,39.6,283650039.0,2018-12-31,11843000000,6449000000.0,2018,1.05,0.08275,0.01498929336188437,0.032219032339778776,11232541544.4,0.05334362837945289
NSC,2018-12-31,149.54,268098472.0,2018-12-31,20877000000,10560000000.0,2018,1.37,0.10035,0.2314788123378495,0.021077262058724913,40091445502.88,0.07168954727585339
NTGR,2018-12-31,52.03,31562358.0,2018-12-31,415824000,,2018,0.83,0.07064999999999999,0.5989723173780206,-0.007561372118973412,1642189486.74,0.05516813663744698
NTRA,2018-12-31,13.96,62083000.0,2018-12-31,236009000,81970000.0,2018,1.37,0.10035,-0.0025110886860200132,0.044201492315971,866678680.0,0.08634579651601802
NUE,2018-12-31,51.81,313932540.0,2018-12-31,7718620000,4233276000.0,2018,1.44,0.10419999999999999,0.23171768299348083,0.013871993957469082,16264844897.400002,0.07419212525884779
NUVA,2018-12-31,49.56,56648077.0,2018-12-31,873334000,602526000.0,2018,1.39,0.10144999999999998,-0.430585807634988,0.03371458113390753,2807478696.1200004,0.08369878346326214
NVAX,2018-12-31,36.8,19222530.0,2018-12-31,375913000,319187000.0,2018,1.49,0.10694999999999999,0.0,0.028606299861936142,707389104.0,0.0776796366979086
NVDA,2019-01-31,143.75,606000000.0,2019-01-31,3950000000,1988000000.0,2018,1.34,0.09870000000000001,-0.06288501026694049,-0.015600000000000001,87112500000.0,0.09388413397391902
NWE,2018-12-31,59.44,50323649.0,2018-12-31,3701994000,2122260000.0,2018,0.35,0.04425,-0.10496493688639541,0.01963010204770726,2991237696.56,0.028352817813002605
NWGI,2018-12-31,3.6,9442537.0,2018-12-31,12714078,393838.0,2018,3.4,0.212,-0.5673477199866022,0.16252239604004318,33993133.2,0.18924141953908824
NWL,2018-12-31,18.59,466800000.0,2018-12-31,12438600000,6696300000.0,2018,1.06,0.08330000000000001,0.17878007184585798,0.028345392568295467,8677812000.0,0.04742271412397144
NX,2018-10-31,14.82,33339032.0,2018-10-31,347992000,209332000.0,2018,1.63,0.11465,-0.03437708718029309,0.025198855146095316,494084454.24,0.07549705535466346
NXST,2018-12-31,78.64,45626246.0,2018-12-31,5193046000,3884910000.0,2018,1.87,0.12785000000000002,0.2714726660349567,0.03361904747233127,3588047985.44,0.06794760326308102
O,2018-12-31,63.04,303742090.0,2018-12-31,7139505000,568610000.0,2018,0.66,0.0613,0.014434851245343827,0.029435626139347196,19147901353.6,0.050966969390352154
ODFL,2018-12-31,82.33,121846697.0,2018-12-31,864800000,45000000.0,2018,1.06,0.08330000000000001,0.2573165602510322,-0.00267109158186864,10031638564.01,0.07652138990954695
ODP,2018-12-31,25.8,54383343.0,2018-12-31,4040000000,1444000000.0,2018,2.31,0.15205,0.37341772151898733,0.018772277227722775,1403090249.4,0.050201900005496174
ODT,2018-12-31,14.08,26747438.0,2018-12-31,18669000,,2018,1.14,0.0877,0.0,-0.07633831485350046,376603927.04,0.0807095194712883
OFLX,2018-12-31,54.07,10091822.0,2018-12-31,20515000,,2018,0.79,0.06845000000000001,0.2413573780305298,-0.01879210333902023,545664815.54,0.0654318554051239
OHI,2018-12-31,35.15,202346000.0,2018-12-31,4826393000,1211726000.0,2018,0.84,0.0712,0.008866390343762354,0.032918187557457505,7112461900.0,0.052929650244765106
OI,2018-12-31,17.24,158698663.0,2018-12-31,8799000000,5181000000.0,2018,1.64,0.1152,0.3898916967509025,0.023433344698261166,2735964950.12,0.04144557563210026
OII,2018-12-31,12.1,98532769.0,2018-12-31,1409700000,786580000.0,2018,3.32,0.20759999999999998,-0.14256886559437776,0.015567993190040435,1192246504.8999999,0.10178836187388057
OKE,2018-12-31,53.95,411532606.0,2018-12-31,11652128000,8873334000.0,2018,2.12,0.1416,0.2390767720620448,0.031839660532393746,22202184093.7,0.10152086682947256
OKTA,2019-01-31,82.43,112152503.0,2019-01-31,611958000,271628000.0,2018,1.06,0.08330000000000001,0.00013544305814494617,0.01945702156030316,9244730822.29,0.07908259322684573
OLED,2018-12-31,93.57,47319887.0,2018-12-31,242918000,,2018,1.54,0.10969999999999999,0.085070983191056,-0.02490803481010053,4427721826.59,0.10297113893024257
OLLI,2019-02-28,88.22,63015000.0,2019-02-28,216351000,441000.0,2018,1.35,0.09925,0.15954632321358542,0.004604508414567069,5559183300.0,0.09566836658298437
OLN,2018-12-31,20.11,165300000.0,2018-12-31,6165200000,3104400000.0,2018,1.4,0.10200000000000001,0.250171506974617,0.030958281969765786,3324183000.0,0.051620766703167106
OMI,2018-12-31,6.33,62294000.0,2018-12-31,3255369000,1650582000.0,2018,0.15,0.03325,0.0685919500420934,0.018691149912651993,394321020.0,0.016763061980534996
OMP,2018-12-31,15.99,,2018-12-31,412807000,318000000.0,2018,2.58,0.1669,0.0,0.004483862918991199,,
ON,2018-12-31,16.51,413834227.0,2018-12-31,4393500000,2627600000.0,2018,2.23,0.14765,0.16569536423841058,0.021954933424376922,6832403087.77,0.09665208379460317
OOMA,2019-01-31,15.11,20300000.0,2019-01-31,45341000,,2018,0.72,0.06459999999999999,0.025675314255148463,-0.014461524889173155,306733000.0,0.05480935485153688
OPRX,2018-12-31,10.97,12038618.0,2018-12-31,6596133,,2018,0.3,0.0415,0.0,-0.005534679182484647,132063639.46000001,0.03931782110750768
ORCL,2019-05-31,50.6,3359000000.0,2019-05-31,86346000000,51673000000.0,2019,0.86,0.0723,0.09659276165634167,0.019048710999930513,169965400000.0,0.05301314970773833
ORLY,2018-12-31,344.33,79043919.0,2018-12-31,7627122000,3417122000.0,2018,1.07,0.08385000000000001,0.21817061343366662,0.012388725393405273,27217192629.27,0.06763826408525532
OSTK,2018-12-31,13.58,32146000.0,2018-12-31,250513000,3069000.0,2018,3.8,0.23399999999999999,0.01083862989534179,-0.00233361142934698,436542680.0,0.14800715004641252
OUT,2018-12-31,18.12,140239977.0,2018-12-31,2683400000,2149600000.0,2018,1.51,0.10805000000000001,0.007359705611775569,0.037006409778639046,2541148383.2400002,0.06756956332178835
OVV,2018-12-31,28.9,190500000.0,2018-12-31,7897000000,3698000000.0,2018,4.85,0.29175,0.08082545141874464,0.035113334177535774,5505450000.0,0.1361895875380994
OXFD,2018-12-31,12.78,26439334.0,2018-12-31,18114000,106000.0,2018,1.06,0.08330000000000001,1.5046204753641903,0.07837197747598543,337894688.52,0.08221185661335838
OXY,2018-12-31,61.38,895116000.0,2018-12-31,22524000000,10201000000.0,2018,1.98,0.1339,0.21716884593519048,0.008873645888829693,54942220080.0,0.0970056440207299
PACB,2018-12-31,7.4,150244000.0,2018-12-31,56214000,14659000.0,2018,1.68,0.1174,0.0,0.03405148183726474,1111805600.0,0.11304448293504664
PANW,2018-07-31,198.26,93600000.0,2018-07-31,4856600000,1369700000.0,2018,1.19,0.09045,-0.1359447004608294,0.004814891076061442,18557136000.0,0.07247738298578237
PATK,2018-12-31,29.61,23527307.0,2018-12-31,822477000,621751000.0,2018,2.47,0.16085,0.2115226445758953,0.025392126466758345,696643560.27,0.08462384594846183
PAYS,2018-12-31,3.52,46440765.0,2018-12-31,27288471,,2018,1.73,0.12015,0.0,-0.004045408773543964,163471492.8,0.1025052059383962
PAYX,2019-05-31,85.79,359300000.0,2019-05-31,6056500000,796400000.0,2019,0.94,0.07669999999999999,0.243859649122807,0.0004304466275901924,30824347000.000004,0.06416031998668577
PBI,2018-12-31,5.91,187675082.0,2018-12-31,5842315000,3066073000.0,2018,2.58,0.1669,0.058311083485197424,0.014995939109753581,1109159734.6200001,0.03658668979136856
PBYI,2018-12-31,20.35,38325037.0,2018-12-31,224816000,151886000.0,2018,1.2,0.091,0.0,0.0322900060493915,779914502.95,0.07634592006834622
PCG,2018-12-31,23.75,520338710.0,2018-12-31,64092000000,0.0,2018,1.11,0.08605000000000002,0.3250074044821799,0.011450883105535794,12358044362.5,0.02149375623121471
PCRX,2018-12-31,43.02,41223000.0,2018-12-31,368127000,290592000.0,2018,1.3,0.0965,-0.10823529411764699,0.03315996924974262,1773413460.0000002,0.0844149318990686
PDCO,2019-04-30,21.84,95272000.0,2019-04-30,1738381000,725341000.0,2019,1.53,0.10915,0.2198290469556049,0.01802604837489595,2080740480.0,0.06594929627428348
PDLI,2018-12-31,2.9,136513000.0,2018-12-31,233957000,124644000.0,2018,0.84,0.0712,-0.2347359062290204,0.02057078864919622,395887700.0,0.05078906187509397
PEG,2018-12-31,52.05,504999536.0,2018-12-31,30949000000,13168000000.0,2018,0.58,0.0569,0.22479784366576816,0.012150311803289283,26285225848.8,0.031322183959168665
PEGA,2018-12-31,47.83,78526000.0,2018-12-31,361022000,,2018,1.27,0.09484999999999999,1.919778220566577,-0.0059191683609309135,3755898580.0,0.08612232928063918
PEN,2018-12-31,122.2,34437339.0,2018-12-31,92591000,,2018,0.63,0.05965,-0.8097014925373134,-0.02528928297566718,4208242825.8,0.05793570787697696
PEP,2018-12-31,110.48,1409000000.0,2018-12-31,63046000000,28295000000.0,2018,0.59,0.05745,-0.36674284470562624,0.015274720045680932,155666320000.0,0.044367907505164776
PESI,2018-12-31,2.35,11936573.0,2018-12-31,31309000,2386000.0,2018,1.23,0.09265000000000001,0.4656716417910448,-0.00015139416781117252,28050946.55,0.0437193048290826
PGTI,2019-01-31,16.64,58082000.0,2019-01-31,476609000,366614000.0,2018,1.51,0.10805000000000001,0.17287017866728016,0.04397296316267633,966484480.0,0.08383753280071642
PHX,2018-12-31,15.5,16897306.0,2018-12-31,80934886,51000000.0,2018,1.23,0.09265000000000001,-6.716511948052085,0.017063096746685973,261908243.0,0.07396032296756341
PI,2018-12-31,14.55,21492000.0,2018-12-31,47186000,17891000.0,2018,2.57,0.16635,0.006570042860365444,0.023489382443945238,312708600.0,0.14697271898494726
PK,2018-12-31,25.98,201198381.0,2018-12-31,3777000000,2948000000.0,2018,2.08,0.1394,0.04600000000000004,0.025308445856499866,5227133938.38,0.08931215112009512
PKE,2019-02-28,17.39,20279408.0,2019-02-28,29840000,0.0,2018,0.7,0.0635,0.2211930344572064,-0.0,352658905.12,0.05854615575460134
PKG,2018-12-31,83.46,94497000.0,2018-12-31,3897300000,2501300000.0,2018,1.27,0.09484999999999999,0.2395672333848532,0.019702871218535912,7886719619.999999,0.06862835450345252
PKI,2019-01-31,90.5,110597000.0,2019-01-31,3440601000,1983953000.0,2018,1.36,0.0998,0.0784219370311584,0.01520048096248301,10009028500.0,0.07734169096628275
PLAB,2018-10-31,9.74,67142000.0,2018-10-31,205440000,0.0,2018,0.79,0.06845000000000001,0.10696941855886599,0.008698306074766356,653963080.0,0.053729720198349776
PLAY,2019-01-31,51.45,38643826.0,2019-01-31,885350000,378469000.0,2018,1.61,0.11355000000000001,0.207361025647961,0.011700762410346191,1988224847.7,0.08141314117625481
PLCE,2019-01-31,96.76,16194252.0,2019-01-31,412609000,,2018,2.07,0.13885,0.06969886845306106,0.005368666219108163,1566955823.52,0.11079293281528457
PLD,2018-12-31,58.72,629616000.0,2018-12-31,12616776000,11089815000.0,2018,0.96,0.07780000000000001,0.03357384071378211,0.0143476740809221,36971051520.0,0.0608890297752653
PLPC,2018-12-31,54.25,5020410.0,2018-12-31,120435000,24960000.0,2018,1.08,0.0844,0.18433165582422972,0.005273882177107983,272357242.5,0.059799367516785926
PM,2018-12-31,66.76,1554523901.0,2018-12-31,50540000000,26975000000.0,2018,0.78,0.0679,0.22350295192578018,0.010394736842105264,103780015630.76001,0.04835205291309791
PNR,2018-12-31,37.78,171363615.0,2018-12-31,1970400000,787600000.0,2018,1.31,0.09705,0.15297525013164825,0.013070442549736095,6474117374.7,0.07681418871349995
PNW,2018-12-31,85.2,112079739.0,2018-12-31,12315497000,4638232000.0,2018,0.32,0.0426,0.20152549056200542,0.015617506138810314,9549193762.800001,0.025554542108864806
PODD,2018-12-31,79.32,59188758.0,2018-12-31,716645000,591978000.0,2018,0.9,0.07450000000000001,0.37007271335629544,0.03186037717419364,4694852284.559999,0.06796718432237477
PPC,2018-12-31,15.51,248965081.0,2018-12-31,3911617000,2295190000.0,2018,0.96,0.07780000000000001,0.25712238920978725,0.030092616429471496,3861448406.31,0.05061223462645186
PPIH,2019-01-31,8.74,7854000.0,2019-01-31,49845000,6751000.0,2018,0.38,0.0459,1.3263417643429982,0.017782726452001206,68643960.0,0.032500901045970865
PRGS,2018-11-30,35.16,45114935.0,2018-11-30,330527000,110270000.0,2018,1.11,0.08605000000000002,0.19611293998480628,0.012306740447830283,1586241114.6,0.0728880753739402
PRTS,2018-12-31,0.91,34992000.0,2018-12-31,59143000,8559000.0,2018,2.55,0.16524999999999998,0.06306306306306309,0.021345214141994827,31842720.0,0.06879454578146987
PS,2018-12-31,23.55,137268961.0,2018-12-31,238870000,15777000.0,2018,2.63,0.16965,-0.005190744215134435,0.022575208272282,3232684031.55,0.15920390336131152
PSA,2018-12-31,202.41,174130881.0,2018-12-31,1783542000,1412283000.0,2018,0.13,0.03215,0.0,0.014414115282959416,35245831623.21,0.031149944922730512
PURE,2018-07-31,0.56,68248158.0,2018-07-31,1294000,,2018,0.16,0.033800000000000004,0.0,0.004884080370942813,38218968.480000004,0.032819451043785516
PVH,2019-02-28,114.84,75735222.0,2019-02-28,6035700000,2819400000.0,2018,2.06,0.1383,0.03996905621454361,0.015196083304339181,8697432894.48,0.08656088209076021
PXD,2018-12-31,131.52,169499000.0,2018-12-31,5792000000,2284000000.0,2018,1.78,0.12290000000000001,0.22062350119904073,0.017185773480662983,22292508480.0,0.10035375531671047
QSR,2018-12-31,52.3,251532493.0,2018-12-31,16523000000,12049000000.0,2018,1.39,0.10144999999999998,0.1722141823444283,0.025579495249046784,13155149383.9,0.0562192535462398
R,2018-12-31,48.15,53116485.0,2018-12-31,10140757000,5693646000.0,2018,2.04,0.13720000000000002,0.26280890491385833,0.013910440808314408,2557558752.75,0.03640926606957104
RCII,2018-12-31,16.19,109910000.0,2018-12-31,1110400000,540042000.0,2018,1.54,0.10969999999999999,0.3864605158586807,0.029753773414985592,1779442900.0000002,0.07658041626761096
RCL,2018-12-31,97.79,208996396.0,2018-12-31,16050789000,8355370000.0,2018,2.51,0.16304999999999997,0.0,0.014808548040847089,20437757564.84,0.09647275426254287
RDFN,2018-12-31,14.4,90151341.0,2018-12-31,170883000,113586000.0,2018,2.04,0.13720000000000002,0.0,-0.008020985118472873,1298179310.4,0.1205036618485424
RDNT,2018-12-31,10.17,48977485.0,2018-12-31,909077000,633012000.0,2018,1.69,0.11795,0.010226594336439354,0.037763841786779336,498101022.45,0.06102419440041297
RE,2018-12-31,217.76,69202000.0,2018-12-31,16890195000,633613000.0,2018,0.46,0.0503,1.4572417660539319,0.0014514036102010665,15069427520.0,0.024323148712708888
REGN,2018-12-31,373.5,111100000.0,2018-12-31,2977200000,708500000.0,2018,0.57,0.05635,0.04272567064813004,0.0074828698105602574,41495850000.0,0.05297344723377416
REI,2018-12-31,5.08,63229710.0,2018-12-31,104466229,39500000.0,2018,2.63,0.16965,0.27686523325213386,0.002495868497368657,321206926.8,0.1284993761589699
RES,2018-12-31,9.87,214543511.0,2018-12-31,249161000,,2018,2.14,0.14270000000000002,0.20733007953723792,-0.006141530977962041,2117544453.57,0.12716610399086886
RESI,2018-12-31,8.73,53630204.0,2018-12-31,1798859000,,2018,0.55,0.05525000000000001,-0.00035171153537372213,0.033831250809540934,468191680.92,0.03261732721423857
REV,2018-12-31,25.19,52867961.0,2018-12-31,4073600000,2727700000.0,2018,0.99,0.07944999999999999,-0.007536827680712621,0.03424833071484682,1331743937.5900002,0.03996473089145193
RFP,2018-12-31,7.93,90800000.0,2018-12-31,2400000000,422000000.0,2018,2.92,0.1856,0.3927648578811369,0.015470833333333335,720044000.0,0.05223415644138352
RGEN,2018-12-31,52.74,43917378.0,2018-12-31,159053000,,2018,1.05,0.08275,0.22480873297256954,0.03332291751806002,2316202515.7200003,0.07912429396965126
RGLS,2018-12-31,0.93,8818019.0,2018-12-31,33781000,,2018,2.0,0.135,-0.0012744876354142676,0.04405908646872503,8200757.670000001,0.0543785399219089
RHE,2018-12-31,1.56,1688000.0,2018-12-31,94419000,54916000.0,2018,-0.22,0.012900000000000002,0.003164820521362577,0.049607706076107566,2633280.0,0.03847676955142116
RHI,2018-12-31,57.2,119078491.0,2018-12-31,839899000,457000.0,2018,1.59,0.11245,0.26591187994631527,-0.004121662247484519,6811289685.200001,0.09974851625042498
RIG,2018-12-31,6.94,609649291.0,2018-12-31,12551000000,9605000000.0,2018,2.45,0.15975,-0.1284507042253522,0.03568878973786949,4230966079.5400004,0.06136119727127593
RIGL,2018-12-31,2.3,167171505.0,2018-12-31,29232000,,2018,1.26,0.0943,0.0,-0.059536466885604815,384494461.5,0.0843140061502931
RLGY,2018-12-31,14.68,114620499.0,2018-12-31,4975000000,2800000000.0,2018,2.79,0.17845,0.3301435406698564,0.030170854271356788,1682628925.32,0.06291190698995322
RMBL,2018-12-31,107.6,65866.0,2018-12-31,78108875,8792919.0,2018,2.87,0.18285,0.0,0.01801000398482247,7087181.6,0.028255024470933088
ROCK,2018-12-31,35.59,32887000.0,2018-12-31,464952000,1600000.0,2018,1.36,0.0998,0.2018387641503534,0.020497943873776216,1170448330.0,0.0760302437593369
ROKU,2018-12-31,30.64,109770000.0,2018-12-31,220346000,,2018,1.8,0.124,0.051001821493624755,0.0012405035716554875,3363352800.0,0.11643603692363878
ROL,2018-12-31,36.1,327308079.0,2018-12-31,382216000,0.0,2018,0.42,0.048100000000000004,0.2544628346522577,-0.0004547167046905415,11815821651.9,0.046581567926861175
ROP,2018-12-31,266.52,103400000.0,2018-12-31,7511000000,4940200000.0,2018,1.05,0.08275,0.21194926568758343,0.01915310877379843,27558168000.0,0.06826757372744059
ROST,2019-02-28,94.83,368242000.0,2019-02-28,2767945000,312440000.0,2018,0.8,0.069,0.22596149157725776,-0.0029003394214841697,34920388860.0,0.06376415407661644
RP,2018-12-31,48.19,93650127.0,2018-12-31,1034749000,580425000.0,2018,1.05,0.08275,-0.012390670553935834,0.0242401780528418,4512999620.13,0.07088747535149532
RPM,2019-05-31,53.52,130995000.0,2019-05-31,4032750000,1973462000.0,2019,1.12,0.08660000000000001,0.21232620753578835,0.020058193540388073,7010852400.0,0.06076302285565805
RRC,2018-12-31,9.57,249510022.0,2018-12-31,5648723000,3836861000.0,2018,2.67,0.17185,0.01715785860200225,0.029398699493673176,2387810910.54,0.0673843659349297
RS,2018-12-31,71.17,66882000.0,2018-12-31,3365400000,2138500000.0,2018,1.12,0.08660000000000001,0.24547378321185043,0.02023474178403756,4759991940.0,0.05735264531793159
RUN,2018-12-31,10.89,113149000.0,2018-12-31,3340703000,2060712000.0,2018,1.42,0.1031,-0.037159576503603464,0.031160833513185698,1232192610.0,0.04576473137356398
RUSHA,2018-12-31,34.48,37000000.0,2018-12-31,2134422000,439218000.0,2018,1.31,0.09705,0.24079948026139797,0.007284773114220149,1275760000.0,0.03990873337552072
RYAM,2018-12-31,10.65,49291130.0,2018-12-31,1972215000,1173157000.0,2018,4.04,0.2472,0.2543014592733248,0.024197321285965273,524950534.5,0.06706339752600009
RYN,2018-12-31,27.69,129488675.0,2018-12-31,1126116000,972567000.0,2018,0.9,0.07450000000000001,0.1770127519885527,0.022495142596322227,3585541410.75,0.060941448129432
SABR,2018-12-31,21.64,275352000.0,2018-12-31,4832110000,3337467000.0,2018,1.74,0.1207,0.1443025202490883,0.0256706552624009,5958617280.0,0.0757316345961808
SAFM,2018-10-31,98.39,22099780.0,2018-10-31,271547000,,2018,0.61,0.05855,-1.0103740550446707,-0.002458322132080266,2174397354.2,0.051834212978192365
SAIA,2018-12-31,55.82,25693651.0,2018-12-31,437879000,104777000.0,2018,1.11,0.08605000000000002,0.2271318457223208,0.009774892150571278,1434219598.82,0.06772932278160008
SAM,2018-12-31,240.84,8580593.0,2018-12-31,179534000,,2018,0.81,0.06955,0.20314569251672598,-0.0017821136943420189,2066550018.1200001,0.06387819516223485
SAVA,2018-12-31,0.85,17219300.0,2018-12-31,511000,,2018,2.99,0.18945,0.0,-0.16232876712328767,14636405.0,0.17873268901504913
SAVE,2018-12-31,57.92,68269567.0,2018-12-31,3236953000,2024774000.0,2018,1.32,0.09759999999999999,0.24015982358910315,0.015783145445732453,3954173320.6400003,0.05927970725127312
